hour_number,session_length_hours,total_number_of_orders,DA_price,Ask_mean_price,Ask_price_std,Bid_mean_price,Bid_price_std,Anomaly,Anomaly_score
21,30.66875888888889,4590,157.56,186.1423965141612,69.01997281467827,132.22494335511982,24.163891049828067,1,0.08377734668707565
22,31.672524444444445,2151,144.91,169.17428172942817,94.61949963753914,140.48849837284985,16.788908052774975,1,0.07117723063456421
23,8.685358888888889,1580,139.9,916.9311329113922,1096.0019074999905,132.4935506329114,28.595260392193868,-1,-0.11711241764564562
0,9.69129361111111,1881,140.3,657.8611855396067,966.3775646829124,126.0322913343966,24.740231724008414,-1,-0.07524874185697805
1,10.665191111111112,2470,130.18,769.4667004048583,1041.2332870577657,126.18670040485831,21.82740055687324,-1,-0.08477515312139705
2,11.696007777777776,2762,130.59,831.4891527878349,1073.8057959067182,126.22652787834905,22.8705099131594,-1,-0.0866508379253772
3,12.598446111111112,2892,128.43,1333.726334716459,1183.9959200839724,129.90233748271092,22.98663075564972,-1,-0.10753653472686131
4,13.671145,3157,127.78,821.7917516629711,1064.0199970091865,138.07694330060184,22.95655719233856,-1,-0.07931581694424583
5,14.698033055555555,3515,135.0,997.8436358463724,1126.8345743372108,166.60594594594596,20.370579935310893,-1,-0.09959728496759168
6,15.600993055555556,4236,162.19,766.0522710103871,990.6151802531087,190.71025731822476,26.030810562950823,-1,-0.09807113011942814
7,16.691504444444444,4733,187.03,936.7705176420876,1087.9536283689467,198.7615212338897,22.60886193990982,-1,-0.11882269918378374
8,17.696738611111112,6028,195.39,652.1519061048441,937.8830000114988,176.73867617783677,24.709541276006423,-1,-0.10111115784738567
9,18.698305,2643,166.48,540.8506734771094,853.5879395835105,149.21985244040863,33.11261792999863,-1,-0.04388310751157043
10,19.6952075,2611,131.12,303.65502872462656,556.7501292402127,138.64450402144774,32.55767181298846,1,0.03987125205897052
11,20.697859444444443,4064,123.01,403.8517495078741,746.3689549796969,119.2316806102362,23.132372284465788,1,0.01961876966844589
12,21.69717333333333,3561,111.94,157.15372648132544,251.14366609205976,116.3365094074698,12.356137940583348,1,0.12209386090607449
13,22.688595555555555,5722,103.61,182.0711254806012,400.30449228143976,104.81581614819991,9.661515025163997,1,0.0832015205662987
14,23.673895,1807,96.1,246.1364637520753,552.6089115680862,101.24898173768678,13.77663991211992,1,0.07252309882217589
15,24.692800555555557,1609,91.45,727.0261839651957,1035.075994727585,102.29430702299564,14.41522988955994,-1,-0.03603236689181055
16,25.69799861111111,1521,92.81,246.3128073635766,541.4421598986654,98.25600262984878,13.42174177593926,1,0.07112615331835243
17,26.69429333333333,531,94.66,460.9569679849341,795.918090608194,97.30252354048964,20.694185493572085,-1,-0.0010500869717869898
18,27.69751,1014,96.22,189.8063905325444,368.9682558723047,101.84902366863906,18.069007933839668,1,0.0778238395851864
19,28.68564083333333,978,95.14,428.5293353783232,802.1739872891578,87.70331288343557,20.29044255871501,-1,-0.00024097573492176672
20,29.619495555555552,586,74.25,548.4179863481229,916.7112162720686,91.22295221843004,23.74927761717994,-1,-0.041752538998396815
21,30.69787888888889,1391,74.2,314.214622573688,679.2996522616961,87.02356578001438,18.15355340512981,1,0.005021797996724309
22,31.65621944444445,1472,73.93,119.44777173913045,186.8478184422345,90.9921331521739,15.939569780064858,1,0.06655705641578002
23,8.956175277777778,929,82.0,141.42261571582344,311.72123700432803,77.76160387513455,84.65255790602296,-1,-0.012888813924891829
0,9.9091225,749,94.43,194.4084512683578,453.158873160472,99.38134846461948,24.49167829145552,1,0.03488080668813254
1,10.930849166666668,1206,92.21,527.3092371475954,915.610364707925,92.98315091210613,24.66989103825648,-1,-0.029030934076874182
2,11.901505277777778,1002,92.18,111.08434131736529,227.79824395913244,77.40815369261477,37.88994021260809,1,0.08194604144828727
3,12.901935,1142,92.85,121.3480823117338,245.29515468567692,86.88700525394044,30.33014759112101,1,0.09993626346542628
4,13.9283725,1813,96.29,135.66787644787644,250.640278405366,85.51858246001103,22.68668644521812,1,0.10731775343801225
5,14.939549722222225,1074,96.98,605.9400744878957,977.9818474641672,88.34906890130354,26.77422767746958,-1,-0.032068856259756306
6,15.953575,2099,94.1,184.9770366841353,400.9314000872992,100.7083230109576,18.1257858196832,1,0.08950662150339533
7,16.922611944444444,3378,98.82,134.72673771462405,111.04626286673737,100.94264653641208,14.150214586979075,1,0.14585320946266217
8,17.967667777777777,988,100.69,194.8621659919028,466.9882388526633,89.71991902834009,43.93183745579824,1,0.05766257310561246
9,18.966040000000003,1200,96.89,148.67121666666668,342.74793126583404,91.30718333333331,23.389184823445856,1,0.09522160968039867
10,19.96405222222222,1266,97.04,113.26424960505528,201.8558600416443,88.90973143759874,21.5974223595326,1,0.131653092430489
11,20.951551666666667,1381,94.71,105.54082548877624,182.1678127132737,83.66021723388849,22.11284023234422,1,0.140280609910147
12,21.47169555555556,2176,89.37,135.34679227941177,145.01052339397012,103.96594209558825,21.198943296899287,1,0.1431685224184981
13,22.773447222222224,2534,91.26,135.22501183898973,135.16024209993222,106.84873717442778,19.18011889279604,1,0.1471077162772766
14,23.95960583333333,1270,95.35,115.07325196850394,178.4142601263854,92.33094488188976,22.652912052996747,1,0.1354920448996812
15,24.849299166666665,3165,101.77,143.19981990521327,116.04804826016178,114.75397788309635,20.85166510871697,1,0.1432159814788299
16,25.93248,2485,106.9,194.53833802816905,120.97138057628769,134.53240241448694,18.649046322181896,1,0.12389419186681422
17,26.947466944444443,4582,140.0,184.82167612396333,77.99954590978174,138.54397424705368,13.715676155124978,1,0.1168427503516895
18,27.823914444444444,4238,151.66,179.76928975932043,86.34990372379603,132.38245634733366,14.584454172165032,1,0.11329729183440246
19,28.810284444444445,2019,143.79,161.1034918276374,124.010295294344,109.73703318474492,44.124971026074576,1,0.09341665137165145
20,29.89126222222222,1662,122.99,159.14666666666668,134.17233996752847,103.8124969915764,28.49168159535228,1,0.10525317288205788
21,30.79447888888889,1897,114.88,151.1092040063258,126.15265049890871,105.64365840801264,21.20388033226128,1,0.09620351655001641
22,31.89152972222222,2925,112.53,158.88256752136752,91.64458628055544,99.65166837606836,17.99211494586296,1,0.08032883135302321
23,8.970045277777778,1100,108.97,374.1627636363636,750.3847390536059,100.10561818181816,30.170860446640575,-1,-0.027473181077634967
0,9.981215,978,107.53,342.16349693251533,710.2512335093666,95.34915132924336,54.90622294896636,-1,-0.02771036402922733
1,10.915042777777778,1286,106.25,249.9083748055988,573.4651154457716,71.44111197511664,108.66310784898748,-1,-0.03228553202951567
2,11.98190138888889,1395,105.55,409.06627956989246,797.413927314434,97.49933333333334,35.80903565830304,-1,-0.013342159800844633
3,12.88835027777778,1967,106.84,117.86915607524148,187.24791196512612,86.99148957803763,68.45060619580748,1,0.073047117344749
4,13.924163888888888,1173,104.99,109.86797101449277,99.49505667386192,96.28611253196932,31.90833840266091,1,0.12490585807308074
5,14.196637222222222,3408,105.81,112.30957453051644,58.47676870382146,104.93672241784036,8.917982428370388,1,0.14683076702412995
6,15.977226388888887,1826,105.94,115.86291347207008,79.50451227894243,106.62210295728369,11.261689338337726,1,0.1525412450354382
7,16.71953472222222,3211,108.39,199.371831205232,449.02784182778805,90.88476175646215,86.18554366981328,1,0.02174346495925905
8,17.943858055555555,2470,107.72,136.39552226720647,240.3364428771436,104.7453076923077,9.663616765473304,1,0.12351988669993064
9,18.980669444444445,1600,107.73,115.155625,104.37155139966474,103.42105625,12.463947887604734,1,0.14611384801381871
10,19.975174166666665,6840,105.18,141.48377339181286,45.29649298222845,110.52841374269003,7.123946078786418,1,0.12450913465443797
11,20.95587138888889,2598,107.55,115.62930715935332,105.70201950027,103.32677059276368,10.530975382775315,1,0.15346847183158424
12,21.96784527777778,2115,106.83,106.48883687943264,74.56507586250824,99.60195744680853,11.06591412359634,1,0.15633146835632517
13,22.97386222222222,1553,105.14,108.55302640051514,86.8484962359055,100.2470186735351,14.185558030416567,1,0.15303973091883272
14,23.918750555555555,4062,106.8,121.41992860659774,55.417199245305326,110.11914820285573,8.795532924275244,1,0.1559002061880444
15,24.918115,4080,111.55,126.8455637254902,53.65781187091093,119.20785049019608,8.058671243665636,1,0.1510317915593815
16,25.97632583333333,2268,120.12,150.99584215167548,71.34980811956945,145.43440035273366,10.30280487127045,1,0.13139925930259339
17,26.889750555555555,2289,145.14,172.35529051987768,71.02130562592541,167.7487024901704,9.920762703803222,1,0.10627592976869871
18,27.903265555555556,2102,166.67,179.8672169362512,76.57573048427253,164.3058848715509,10.48729847810856,1,0.08973812941523102
19,28.91725138888889,2789,170.14,170.03468626747937,65.5749699243366,157.6859842237361,9.35401226304812,1,0.09265774494695739
20,29.95980861111111,1900,156.39,159.02865263157898,77.87050677880397,152.69196842105262,11.71661764933275,1,0.08949411421054021
21,30.896587222222223,2311,149.86,150.64275638251837,70.53397280173294,143.55876676763305,9.934304045918264,1,0.09206349730256791
22,31.91537722222222,2599,141.5,157.42333974605617,68.10926066308441,120.0016814159292,26.049866261406937,1,0.07282454335199984
23,8.918178611111111,1534,125.48,139.42076271186443,106.32686181480184,123.60705997392436,15.928260952173137,1,0.06616748160902547
0,8.930479444444444,1798,134.5,134.18681312569524,98.90561950597368,120.65522803114573,11.75462523860306,1,0.06642883917099485
1,10.576525833333331,2753,122.44,130.82002905920814,79.79343216664074,119.70554667635308,9.728090854444668,1,0.09912081259104422
2,11.706246944444445,1465,120.3,130.09198634812287,108.91898489068514,118.31658703071672,12.95903252559472,1,0.11265975304915105
3,12.84176888888889,1890,121.11,137.456873015873,96.39117937889206,119.8765343915344,12.811246238162612,1,0.12626811707485974
4,13.889375833333332,2525,122.41,150.32763564356438,83.79983242805565,134.84170693069308,10.801228494121498,1,0.12117361670037763
5,14.904711944444443,3565,137.44,184.228920056101,70.19272730477216,165.37451051893407,10.435103488334413,1,0.10252222280761936
6,15.86914638888889,5856,159.8,210.5263473360656,57.06259386837501,200.83925717213117,16.882324208661863,1,0.04805703117325594
7,16.845608055555555,4908,185.0,240.9995741646292,61.75426912537208,233.7554645476773,20.463224360321973,1,0.02152510189245882
8,17.830153055555556,5953,217.09,209.95663363010243,56.35525438767702,204.11799092894336,20.54845881910961,1,0.008051224932067669
9,18.88111555555556,5777,188.35,183.311286134672,56.205212176641886,176.51709018521723,12.48356235687863,1,0.04870563731104105
10,19.78134194444445,4374,170.26,172.93537722908093,63.39439142899788,167.58247142203933,11.536812920521893,1,0.08207711798122136
11,20.839940277777774,1975,160.84,163.51311898734178,76.80062514318824,155.69717974683547,14.0695774571697,1,0.09859847255028992
12,21.859071666666665,1824,149.92,155.09639254385965,79.41770355942175,149.19665021929825,12.140761489329195,1,0.11218893848049499
13,22.177764166666663,2702,144.95,157.97256106587713,65.56147979609273,149.79565877128053,11.140020880892733,1,0.1199450110270604
14,23.72102527777778,2984,144.3,145.29706769436996,62.64606033616759,141.13542225201073,13.692235456252613,1,0.12646529360823933
15,24.78440861111111,2738,145.78,155.84705989773556,68.26435820101393,142.83001826150473,10.131904465045803,1,0.12239485151339163
16,25.73835888888889,2891,152.0,159.6920788654445,64.17480584837656,152.08932895191975,10.205356577373374,1,0.1113303646060615
17,26.71488861111111,4200,162.01,177.73165476190476,52.94002630826907,173.4405738095238,8.002662790907014,1,0.0847924591555505
18,27.917685,3141,184.86,157.02824578159823,74.98471695163383,147.49285259471506,12.27850622982731,1,0.09177207773968499
19,28.89239333333333,3136,174.61,117.48171237244898,61.8594962192988,110.12029017857144,9.374326768995726,1,0.11615462754328243
20,29.90273888888889,4589,147.95,110.68102418827633,50.83786727596633,102.723887557202,8.536603762769118,1,0.12139181964998202
21,30.904438888888887,4028,130.39,103.38217974180736,54.03406063660701,93.03307845084407,20.354794283341736,1,0.11430346638408401
22,31.89734222222222,805,120.65,86.91017391304348,121.36096754517928,66.44718012422359,18.177228294797764,1,0.06700598596960056
23,8.97396111111111,441,108.58,95.48102040816327,115.95184323323056,63.0969387755102,48.526992169479215,1,0.05193647955242969
0,9.927072777777775,2495,80.72,96.4690260521042,58.08878122860232,71.94394789579158,23.70245595479896,1,0.10179460708179666
1,10.975230555555555,1524,94.26,96.23503280839896,65.07853150289111,78.40053805774278,29.30592760881313,1,0.11268023086759654
2,11.976958333333334,1490,85.0,120.83985234899328,71.45542221351879,77.26438926174497,28.51115688557399,1,0.12595524600408836
3,12.923605,2832,78.96,131.57844632768362,83.9068094809617,71.14939618644068,20.93569749216373,1,0.1375533970440322
4,13.977639444444444,4331,78.52,125.72239667513276,70.4900293008636,73.30935811590857,20.93600756145483,1,0.13169780761891264
5,14.9553875,3416,85.57,98.1817418032787,51.69638499369356,80.90718091334894,18.543021235242588,1,0.15383375731346688
6,15.961484166666668,2618,98.71,130.92937738731857,78.39483926131045,93.71882734912148,28.57798348058465,1,0.14935537605808302
7,16.92182638888889,2698,99.57,128.20146034099332,71.2691192284388,100.462323943662,32.304242177086344,1,0.14671175441434697
8,17.94066527777778,4954,105.59,112.29234961647155,55.50051512348722,90.23769075494548,25.269712203585872,1,0.14498800377553678
9,18.976000000000003,3876,91.92,114.12659958720332,59.32339964587235,91.56970072239422,22.82152436882474,1,0.15296067798371893
10,19.951530555555557,3581,93.86,104.32846411616866,50.37206674813325,86.09851717397375,28.017386689958983,1,0.15503569555116709
11,20.97801916666667,1008,94.26,99.31499007936507,85.60278109200136,71.37171626984127,36.050085716537005,1,0.13659736048972554
12,21.92991083333333,933,87.57,102.932154340836,87.32991860190172,74.78643086816719,37.34814469044541,1,0.13351835932477196
13,22.97389027777778,1699,93.86,99.68465567981166,64.5718508317,72.95107121836374,28.915480694990517,1,0.15218932097252658
14,23.9773775,2282,95.07,101.58978965819458,56.63736493087048,78.63003505696757,31.991684507013936,1,0.15261982964167448
15,24.965380555555555,2067,97.6,157.96890179003384,85.35281133513283,107.84010159651667,26.756383885795884,1,0.14188529888112328
16,25.921805555555554,1724,106.6,153.33576566125288,92.04076715514718,127.5969199535963,19.86713837178239,1,0.140472185583927
17,26.96086777777777,4385,123.4,187.48952565564423,70.27394926470636,153.91759863169898,12.526071287919232,1,0.11055661806062722
18,27.93883611111111,4110,149.49,190.61808515815085,82.94352537693518,136.05626520681264,18.423773731073005,1,0.10882826987411481
19,28.960509444444444,4592,133.09,144.45948170731705,63.08876252374672,124.91706663763064,13.336636307552022,1,0.13036805241632943
20,29.96341611111111,1914,116.73,157.59869383490076,95.0788892743429,123.96053291536047,18.123003107640105,1,0.11689733283812198
21,30.97042,1217,115.74,147.7858997534922,111.77954466402096,110.64080525883318,27.242918717332454,1,0.09237296439674086
